issue_id,title_ru,title_translit,town_uk,raion_or_area,holding,issue_date,pages,source_url
546,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-07-25,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-28-109.pdf
547,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-08-01,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-29-110.pdf
549,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-08-08,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-30-111.pdf
550,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-08-15,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-31-112.pdf
551,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-08-22,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-32-113.pdf
552,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-08-29,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-33-114.pdf
553,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2025-09-05,15,https://luganmedia.ru/wp-content/uploads/2025/10/%D0%9E%D0%93%D0%9D%D0%98-%E2%84%96-34-115.pdf
1059,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2026-04-03,15,https://luganmedia.ru/wp-content/uploads/2026/06/Огни-№-1-132-сжатый.pdf
1060,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2026-04-10,15,https://luganmedia.ru/wp-content/uploads/2026/06/Огни-№-2-133-сжатый.pdf
1058,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2026-04-17,15,https://luganmedia.ru/wp-content/uploads/2026/06/ОГНИ-№3-134-сжатый.pdf
1062,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2026-04-24,15,https://luganmedia.ru/wp-content/uploads/2026/06/Огни-№4-135-сжатый.pdf
1061,Огни,Ogni,Alchevsk,Alchevsk,Luganmedia,2026-05-01,15,https://luganmedia.ru/wp-content/uploads/2026/06/Огни-№-5-136-сжатый.pdf
22,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2023-03-01,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-33-63.pdf
37,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2023-03-08,23,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-47-77.pdf
27,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2023-04-03,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-38-68.pdf
43,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-03-01,23,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-6-87.pdf
23,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-08-19,24,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-34-64.pdf
25,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-09-05,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-36-66.pdf
26,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-09-05,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-37-67.pdf
24,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-09-06,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-35-65.pdf
30,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-09-18,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-40-70.pdf
28,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-09-25,24,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-39-69.pdf
32,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-10-17,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-42.pdf
31,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-01,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-41-71.pdf
34,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-01,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-44-74.pdf
39,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-01,23,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-49-79.pdf
35,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-07,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-45-75.pdf
33,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-13,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-43-73.pdf
36,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-15,23,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-46-76.pdf
38,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-11-21,23,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-48-78.pdf
41,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2024-12-11,23,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-50-80.pdf
19,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-01,23,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-182.pdf
21,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-01,23,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-3-84.pdf
29,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-01,23,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-4-85.pdf
42,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-01,23,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-51-81.pdf
16,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-15,23,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-10-91.pdf
20,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-01-22,23,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-283.pdf
40,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-02-01,23,https://luganmedia.ru/wp-content/uploads/2025/02/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-5-86.pdf
17,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-03-01,23,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-11-92.pdf
46,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-03-06,23,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-9-90.pdf
44,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-03-11,23,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-7-88.pdf
45,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-03-23,23,https://luganmedia.ru/wp-content/uploads/2025/03/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-8-89.pdf
18,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2025-04-02,23,https://luganmedia.ru/wp-content/uploads/2025/04/%D0%90%D0%BD%D1%82%D1%80%D0%B0%D1%86%D0%B8%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9-%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%96-12-93.pdf
960,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-03-05,23,https://luganmedia.ru/wp-content/uploads/2026/06/Антрацитовский-вестник-№-2-сжатый.pdf
962,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-04-08,23,https://luganmedia.ru/wp-content/uploads/2026/06/Антрацитовский-вестник-№-4-136-сжатый.pdf
961,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-04-15,23,https://luganmedia.ru/wp-content/uploads/2026/06/Антрацитовский-вестник-№-3-135-сжатый.pdf
963,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-04-29,23,https://luganmedia.ru/wp-content/uploads/2026/06/Антрацитовский-вестник-№-5-137-сжатый.pdf
964,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-05-06,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-6-138.pdf
965,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-05-13,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-7-139.pdf
966,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-05-20,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-8-140.pdf
967,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-05-27,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-9-141.pdf
956,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-06-01,23,https://luganmedia.ru/wp-content/uploads/2026/06/Антрацитовский-вестник-№-1-сжатый.pdf
957,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-06-03,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-10-142.pdf
958,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-06-06,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-11-143.pdf
959,Антрацитовский вестник,Antratsitovskiy vestnik,Antratsyt,Antratsyt,Luganmedia,2026-07-01,23,https://luganmedia.ru/wp-content/uploads/2026/07/Антрацитовский-вестник-№-12-144.pdf
90,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-08-23,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-33-63.pdf
91,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-08-30,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-34-64.pdf
92,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-09-06,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-35-65.pdf
93,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-09-13,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-36-66.pdf
94,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-09-20,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-37-67.pdf
95,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-09-27,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-38-68.pdf
96,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-10-04,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-39-69.pdf
97,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-10-11,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-40-70.pdf
98,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-10-18,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-41-71.pdf
99,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-10-25,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-42-72.pdf
100,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-11-01,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-43-73.pdf
102,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-11-08,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-44-74.pdf
60,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-11-15,16,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9-%D0%92%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA-%E2%84%964575-4.pdf
104,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-11-22,15,https://luganmedia.ru/wp-content/uploads/2024/11/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-46-76.pdf
105,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-11-29,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-47-77.pdf
106,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-12-06,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-48-78.pdf
107,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-12-13,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-49-79.pdf
109,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-12-27,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-51-81.pdf
108,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2024-12-31,15,https://luganmedia.ru/wp-content/uploads/2024/12/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-50-80.pdf
78,Белокуракинский вестник,Belokurakinskiy vestnik,Bilokurakyne,Bilokurakyne,Luganmedia,2025-01-17,15,https://luganmedia.ru/wp-content/uploads/2025/01/%D0%91%D0%B5%D0%BB%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B2%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D0%BA_%E2%84%96-01-82.pdf
